bm25_score,brand_match,cat_match,digit_match,levenshtein,token_overlap_ratio,title_len,query_len,label
0.0,0.0,0.0,1.0,0.11764705882352944,0.0,5.0,4.0,0
19.534132607135888,1.0,0.0,1.0,0.42105263157894735,0.75,11.0,4.0,1
12.287535292101882,1.0,0.0,1.0,0.45614035087719296,0.5,7.0,4.0,0
12.287535292101882,1.0,0.0,1.0,0.4642857142857143,0.5,7.0,4.0,0
12.12084902213591,1.0,0.0,1.0,0.4642857142857143,0.5,8.0,4.0,0
12.1831571091916,0.0,0.0,1.0,0.3529411764705882,0.6666666666666666,8.0,3.0,1
15.07013249403412,0.0,0.0,1.0,0.32098765432098764,0.6666666666666666,14.0,3.0,0
13.886132525753801,0.0,0.0,1.0,0.31818181818181823,0.3333333333333333,8.0,3.0,0
12.979275904713921,0.0,0.0,1.0,0.3846153846153846,0.3333333333333333,4.0,3.0,0
8.8135143078866,1.0,0.0,1.0,0.2142857142857143,0.5,11.0,2.0,1
13.394269258289256,0.0,0.0,1.0,0.25531914893617025,0.5,8.0,2.0,0
13.18795260786995,0.0,0.0,1.0,0.3111111111111111,0.5,8.0,2.0,0
12.60545386138123,0.0,0.0,1.0,0.24561403508771928,0.5,12.0,2.0,0
0.0,1.0,1.0,1.0,0.19999999999999996,0.0,9.0,3.0,1
14.866007197910225,1.0,0.0,1.0,0.29166666666666663,0.3333333333333333,7.0,3.0,0
12.294854228680354,1.0,0.0,1.0,0.36363636363636365,0.3333333333333333,7.0,3.0,0
11.775654775072248,0.0,0.0,1.0,0.36734693877551017,0.3333333333333333,8.0,3.0,0
22.77760822020178,1.0,0.0,1.0,0.4444444444444444,0.3333333333333333,4.0,3.0,1
16.274105272932424,0.0,0.0,1.0,0.3793103448275862,0.3333333333333333,7.0,3.0,0
15.449079348198559,1.0,0.0,1.0,0.41666666666666663,0.3333333333333333,6.0,3.0,0
14.06093254702854,1.0,0.0,1.0,0.19354838709677424,0.0,3.0,3.0,0
14.603002917316545,0.0,1.0,1.0,0.5,0.25,7.0,4.0,1
16.94274337230859,1.0,0.0,1.0,0.339622641509434,0.25,6.0,4.0,0
15.355710578693696,0.0,0.0,1.0,0.33333333333333337,0.25,9.0,4.0,0
14.585470379291397,1.0,1.0,1.0,0.4528301886792453,0.25,6.0,4.0,0
0.0,1.0,0.0,1.0,0.25,0.0,10.0,3.0,1
16.999713472649006,1.0,0.0,1.0,0.24691358024691357,0.3333333333333333,12.0,3.0,0
13.741216293040035,1.0,1.0,1.0,0.5909090909090908,0.6666666666666666,7.0,3.0,0
13.563417858997052,1.0,1.0,1.0,0.42622950819672134,0.6666666666666666,9.0,3.0,0
17.967909325434505,0.0,0.0,1.0,0.25316455696202533,0.6666666666666666,14.0,3.0,1
16.67354789917821,0.0,0.0,1.0,0.2564102564102564,0.6666666666666666,14.0,3.0,0
13.175470858232035,1.0,0.0,1.0,0.37209302325581395,0.3333333333333333,7.0,3.0,0
11.280161800616083,1.0,0.0,1.0,0.48275862068965514,0.3333333333333333,4.0,3.0,0
23.748878153714067,0.0,0.0,1.0,0.2962962962962963,1.0,11.0,2.0,1
13.042104991245168,0.0,0.0,1.0,0.2222222222222222,0.5,6.0,2.0,0
12.642403010687328,0.0,0.0,1.0,0.2857142857142857,0.5,6.0,2.0,0
11.912252340009154,0.0,0.0,1.0,0.13793103448275867,0.5,12.0,2.0,0
17.636686608953845,0.0,0.0,1.0,0.29032258064516125,1.0,11.0,2.0,1
15.776861924082901,1.0,0.0,1.0,0.18461538461538463,0.5,11.0,2.0,0
15.66261837772155,0.0,0.0,1.0,0.29032258064516125,1.0,11.0,2.0,0
15.445436029614836,0.0,0.0,1.0,0.17910447761194026,0.5,13.0,2.0,0
5.568888581694063,0.0,0.0,1.0,0.23076923076923073,0.0,8.0,2.0,1
9.026601133136353,0.0,0.0,1.0,0.26415094339622647,0.5,10.0,2.0,0
8.86520944186317,1.0,0.0,1.0,0.33333333333333337,0.5,5.0,2.0,0
8.86520944186317,1.0,0.0,1.0,0.25,0.5,4.0,2.0,0
12.837274641823711,0.0,1.0,1.0,0.5714285714285714,0.5,4.0,2.0,1
13.821231140603336,1.0,1.0,1.0,0.368421052631579,0.5,7.0,2.0,0
13.81639372232006,1.0,1.0,1.0,0.303030303030303,0.5,5.0,2.0,0
13.616086233071231,1.0,0.0,1.0,0.3414634146341463,0.5,6.0,2.0,0
0.0,1.0,0.0,1.0,0.2666666666666667,0.0,5.0,3.0,1
17.190117488192673,0.0,0.0,1.0,0.52,0.6666666666666666,7.0,3.0,0
14.901585537162793,0.0,0.0,1.0,0.2142857142857143,0.3333333333333333,8.0,3.0,0
14.284294992850988,0.0,0.0,1.0,0.23529411764705888,0.3333333333333333,10.0,3.0,0
10.998385579130268,0.0,1.0,1.0,0.29885057471264365,0.5,13.0,4.0,1
18.47717761709128,1.0,1.0,1.0,0.23853211009174313,0.75,16.0,4.0,0
18.198033043521974,0.0,1.0,1.0,0.3132530120481928,0.75,13.0,4.0,0
18.07974253051983,1.0,1.0,1.0,0.32499999999999996,0.75,14.0,4.0,0
23.494822153923188,0.0,1.0,1.0,0.34375,0.6666666666666666,10.0,3.0,1
25.598035959024276,1.0,1.0,1.0,0.5238095238095238,0.6666666666666666,6.0,3.0,0
23.79989822418893,0.0,1.0,1.0,0.42307692307692313,0.6666666666666666,7.0,3.0,0
22.977364030601883,1.0,1.0,1.0,0.46808510638297873,0.6666666666666666,9.0,3.0,0
0.0,0.0,0.0,1.0,0.1923076923076923,0.0,7.0,4.0,1
11.770718550033429,1.0,0.0,1.0,0.3137254901960784,0.25,8.0,4.0,0
11.420707608282331,1.0,0.0,1.0,0.3589743589743589,0.25,6.0,4.0,0
11.420707608282331,0.0,0.0,1.0,0.30188679245283023,0.25,8.0,4.0,0
32.71199430433768,1.0,0.0,1.0,0.75,1.0,6.0,4.0,1
21.161783070476552,0.0,0.0,1.0,0.4473684210526315,0.75,12.0,4.0,0
21.013185306548582,0.0,0.0,1.0,0.4722222222222222,0.75,10.0,4.0,0
20.589125259391498,0.0,0.0,1.0,0.5079365079365079,0.75,10.0,4.0,0
23.644905931168523,1.0,1.0,1.0,0.6470588235294117,1.0,4.0,3.0,1
14.133925568661864,1.0,0.0,1.0,0.5,0.6666666666666666,5.0,3.0,0
13.864003130668143,1.0,0.0,1.0,0.3829787234042553,0.6666666666666666,6.0,3.0,0
12.536174468646982,1.0,1.0,1.0,0.5,0.6666666666666666,5.0,3.0,0
4.174654314995864,1.0,0.0,1.0,0.4727272727272728,0.0,9.0,3.0,1
7.649523874042527,0.0,0.0,1.0,0.3111111111111111,0.0,5.0,3.0,0
7.537873173780822,1.0,0.0,1.0,0.3076923076923077,0.3333333333333333,5.0,3.0,0
7.491864367899456,1.0,0.0,1.0,0.34285714285714286,0.3333333333333333,5.0,3.0,0
14.440813507907968,1.0,0.0,1.0,0.17910447761194026,0.5,12.0,2.0,1
10.771715857819993,1.0,0.0,1.0,0.36734693877551017,0.5,8.0,2.0,0
8.369101415277912,1.0,0.0,1.0,0.375,0.0,9.0,2.0,0
8.369101415277912,1.0,0.0,1.0,0.3529411764705882,0.0,9.0,2.0,0
0.0,0.0,0.0,1.0,0.25,0.0,6.0,2.0,1
12.96228769439249,0.0,1.0,1.0,0.4444444444444444,0.5,4.0,2.0,0
12.751247463549872,0.0,1.0,1.0,0.2777777777777778,0.5,5.0,2.0,0
12.546969074405402,0.0,1.0,1.0,0.2564102564102564,0.5,6.0,2.0,0
8.70310761754899,0.0,0.0,1.0,0.42307692307692313,0.5,8.0,2.0,1
9.983903443855997,1.0,0.0,1.0,0.25806451612903225,0.5,10.0,2.0,0
9.428632362196707,1.0,0.0,1.0,0.34615384615384615,0.0,7.0,2.0,0
8.787695196029551,1.0,0.0,1.0,0.3902439024390244,0.5,7.0,2.0,0
0.0,1.0,0.0,1.0,0.10169491525423724,0.0,8.0,2.0,1
13.537365017313967,0.0,0.0,1.0,0.22535211267605637,0.5,11.0,2.0,0
0.0,1.0,0.0,1.0,0.11428571428571432,0.0,4.0,2.0,0
0.0,0.0,0.0,1.0,0.06451612903225812,0.0,11.0,2.0,0
18.715428024213352,1.0,1.0,1.0,0.2784810126582279,0.5,11.0,4.0,1
15.411852062281973,1.0,1.0,0.0,0.30379746835443033,0.75,12.0,4.0,0
15.411852062281973,1.0,1.0,0.0,0.29729729729729726,0.75,12.0,4.0,0
14.634267896053075,1.0,1.0,0.0,0.24444444444444446,0.75,15.0,4.0,0
0.0,1.0,0.0,1.0,0.05633802816901412,0.0,11.0,2.0,1
15.163658570434666,1.0,0.0,1.0,0.2857142857142857,0.5,6.0,2.0,0
12.923460722487278,0.0,0.0,1.0,0.326530612244898,0.5,8.0,2.0,0
10.948735812231494,0.0,0.0,1.0,0.17391304347826086,0.5,19.0,2.0,0
0.0,1.0,0.0,1.0,0.3125,0.0,5.0,2.0,1
12.34670563831809,1.0,0.0,1.0,0.3529411764705882,0.5,5.0,2.0,0
12.21233979086729,1.0,0.0,1.0,0.3870967741935484,0.5,4.0,2.0,0
11.582114730581889,1.0,0.0,1.0,0.339622641509434,0.5,8.0,2.0,0
28.144168264705637,0.0,1.0,1.0,0.42553191489361697,1.0,13.0,4.0,1
18.579339416806587,0.0,1.0,0.0,0.4444444444444444,0.75,12.0,4.0,0
18.53595506983029,0.0,1.0,0.0,0.53125,0.75,9.0,4.0,0
18.492009214161317,0.0,1.0,0.0,0.4337349397590361,0.75,12.0,4.0,0
5.789492123989009,0.0,0.0,1.0,0.3928571428571429,0.5,8.0,2.0,1
6.7064665338291585,0.0,0.0,1.0,0.23076923076923073,0.5,12.0,2.0,0
6.658573735707303,0.0,0.0,1.0,0.22535211267605637,0.5,11.0,2.0,0
6.658573735707303,0.0,0.0,1.0,0.2857142857142857,0.5,10.0,2.0,0
22.534943864822292,1.0,1.0,1.0,0.38095238095238093,0.4,10.0,5.0,1
22.175378745603822,0.0,1.0,1.0,0.2777777777777778,0.4,12.0,5.0,0
18.939040975975054,1.0,1.0,1.0,0.31999999999999995,0.6,13.0,5.0,0
17.438966378725212,0.0,1.0,1.0,0.3529411764705882,0.6,12.0,5.0,0
11.06503473916666,0.0,0.0,1.0,0.3098591549295775,0.3333333333333333,10.0,3.0,1
11.90028570335818,1.0,0.0,1.0,0.36363636363636365,0.0,3.0,3.0,0
11.794884743202072,1.0,0.0,1.0,0.32499999999999996,0.6666666666666666,13.0,3.0,0
10.274564872657368,1.0,0.0,1.0,0.2828282828282829,0.6666666666666666,18.0,3.0,0
11.105366100982843,1.0,0.0,1.0,0.36923076923076925,0.25,9.0,4.0,1
15.354654589125598,0.0,0.0,1.0,0.3076923076923077,0.25,7.0,4.0,0
13.906786103265537,1.0,0.0,1.0,0.41025641025641024,0.25,5.0,4.0,0
13.624999299339667,1.0,0.0,1.0,0.36,0.25,7.0,4.0,0
23.011961141391613,0.0,1.0,1.0,0.33333333333333337,0.75,13.0,4.0,1
14.32263725171093,0.0,0.0,1.0,0.20512820512820518,0.25,10.0,4.0,0
13.933001066460694,0.0,0.0,1.0,0.1797752808988764,0.25,12.0,4.0,0
13.857604002840581,0.0,0.0,1.0,0.20512820512820518,0.25,11.0,4.0,0
9.035912997072643,0.0,0.0,1.0,0.29032258064516125,0.2,7.0,5.0,1
11.684358284550607,0.0,0.0,1.0,0.3939393939393939,0.2,8.0,5.0,0
11.061183374692188,0.0,0.0,1.0,0.3939393939393939,0.2,8.0,5.0,0
10.635297544142496,0.0,0.0,1.0,0.38596491228070173,0.2,6.0,5.0,0
10.551932379727075,1.0,1.0,1.0,0.3589743589743589,0.16666666666666666,10.0,6.0,1
12.888874215531002,0.0,0.0,1.0,0.33333333333333337,0.16666666666666666,13.0,6.0,0
12.123695476990349,1.0,0.0,1.0,0.3921568627450981,0.16666666666666666,5.0,6.0,0
11.699909351182582,0.0,0.0,1.0,0.4722222222222222,0.16666666666666666,9.0,6.0,0
0.0,0.0,0.0,1.0,0.2962962962962963,0.0,5.0,1.0,1
0.0,0.0,0.0,1.0,0.08695652173913049,0.0,9.0,1.0,0
0.0,0.0,0.0,1.0,0.03703703703703709,0.0,10.0,1.0,0
0.0,0.0,0.0,1.0,0.05555555555555558,0.0,8.0,1.0,0
7.4558145611571796,0.0,0.0,1.0,0.20895522388059706,0.5,12.0,2.0,1
10.305880786192482,1.0,0.0,1.0,0.21052631578947367,0.5,10.0,2.0,0
9.707750450511087,1.0,0.0,1.0,0.1785714285714286,0.5,12.0,2.0,0
9.392749614911144,0.0,0.0,1.0,0.2264150943396226,0.5,10.0,2.0,0
18.94650177141806,0.0,0.0,1.0,0.6206896551724138,0.75,7.0,4.0,1
19.612760562454273,0.0,0.0,1.0,0.6666666666666667,0.75,7.0,4.0,0
19.146998181455885,0.0,0.0,1.0,0.6206896551724138,0.75,7.0,4.0,0
19.068286391538336,1.0,0.0,1.0,0.6545454545454545,0.75,6.0,4.0,0
16.148179358501423,1.0,0.0,1.0,0.3921568627450981,0.6666666666666666,9.0,3.0,1
14.323580719506849,0.0,0.0,1.0,0.36363636363636365,0.3333333333333333,6.0,3.0,0
8.848037778622409,1.0,0.0,1.0,0.26865671641791045,0.3333333333333333,11.0,3.0,0
6.12372020035028,1.0,0.0,1.0,0.4516129032258065,0.3333333333333333,4.0,3.0,0
0.0,0.0,0.0,1.0,0.02941176470588236,0.0,10.0,2.0,1
0.0,0.0,0.0,1.0,0.045454545454545414,0.0,5.0,2.0,0
0.0,0.0,0.0,1.0,0.125,0.0,13.0,2.0,0
0.0,0.0,0.0,1.0,0.05797101449275366,0.0,10.0,2.0,0
11.95330150156129,1.0,0.0,1.0,0.27956989247311825,0.2,14.0,5.0,1
26.823274158323926,1.0,0.0,0.0,0.37681159420289856,0.8,13.0,5.0,0
26.581380534423126,1.0,0.0,0.0,0.3561643835616438,0.8,13.0,5.0,0
26.110449856813457,1.0,0.0,0.0,0.3589743589743589,0.8,13.0,5.0,0
24.894384046479345,1.0,0.0,1.0,0.3829787234042553,0.6666666666666666,7.0,3.0,1
22.778488624147688,1.0,0.0,1.0,0.3098591549295775,0.6666666666666666,13.0,3.0,0
14.198909037273742,0.0,0.0,1.0,0.17391304347826086,0.0,5.0,3.0,0
13.560293538578781,1.0,0.0,1.0,0.29166666666666663,0.0,9.0,3.0,0
18.204097209037652,1.0,0.0,0.0,0.5,0.6666666666666666,6.0,3.0,1
13.160830778944469,1.0,0.0,0.0,0.375,0.3333333333333333,5.0,3.0,0
11.422904381200516,1.0,0.0,1.0,0.3137254901960784,0.6666666666666666,8.0,3.0,0
10.198636469875236,1.0,0.0,0.0,0.31818181818181823,0.3333333333333333,6.0,3.0,0
6.672777550218854,1.0,0.0,1.0,0.27450980392156865,0.5,8.0,2.0,1
7.727587570722355,0.0,0.0,1.0,0.2068965517241379,0.5,10.0,2.0,0
7.684605269275572,1.0,0.0,1.0,0.19999999999999996,0.5,6.0,2.0,0
7.547318587562282,1.0,0.0,1.0,0.21621621621621623,0.5,6.0,2.0,0
10.913828359022103,1.0,0.0,1.0,0.5,0.5,4.0,2.0,1
12.551873262858495,1.0,0.0,1.0,0.27586206896551724,0.5,10.0,2.0,0
12.551873262858495,1.0,0.0,1.0,0.4444444444444444,0.5,7.0,2.0,0
11.902015019193655,1.0,0.0,1.0,0.2597402597402597,0.5,13.0,2.0,0
0.0,0.0,0.0,1.0,0.26415094339622647,0.0,8.0,1.0,1
0.0,0.0,0.0,1.0,0.21276595744680848,0.0,9.0,1.0,0
0.0,0.0,0.0,1.0,0.2325581395348837,0.0,6.0,1.0,0
0.0,0.0,0.0,1.0,0.19780219780219777,0.0,15.0,1.0,0
8.126730885350113,1.0,0.0,1.0,0.33333333333333337,0.5,8.0,2.0,1
13.56435280752697,0.0,0.0,1.0,0.16393442622950816,0.5,10.0,2.0,0
9.508533984378923,0.0,0.0,1.0,0.18518518518518523,0.5,10.0,2.0,0
9.340158399228384,1.0,0.0,1.0,0.33333333333333337,0.5,5.0,2.0,0
19.14587793465021,1.0,1.0,1.0,0.4,1.0,7.0,2.0,1
12.796136289897344,0.0,0.0,1.0,0.15873015873015872,0.5,13.0,2.0,0
12.263517568999966,1.0,1.0,1.0,0.26315789473684215,0.5,6.0,2.0,0
12.012957184551516,1.0,1.0,1.0,0.2857142857142857,0.5,5.0,2.0,0
31.38637251558623,1.0,1.0,1.0,0.48571428571428577,1.0,10.0,3.0,1
20.813623757852547,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,7.0,3.0,0
20.637142632541945,1.0,1.0,1.0,0.6122448979591837,0.6666666666666666,6.0,3.0,0
20.348897892016236,1.0,1.0,1.0,0.5384615384615384,0.6666666666666666,7.0,3.0,0
0.0,1.0,0.0,1.0,0.2666666666666667,0.0,10.0,4.0,1
14.204422639109396,1.0,0.0,1.0,0.3214285714285714,0.25,8.0,4.0,0
12.260088201963832,1.0,0.0,1.0,0.31746031746031744,0.25,9.0,4.0,0
10.019456995296153,1.0,0.0,1.0,0.36363636363636365,0.5,8.0,4.0,0
40.22179536749759,1.0,0.0,1.0,0.3880597014925373,0.8,9.0,5.0,1
20.47218561854638,1.0,0.0,0.0,0.4285714285714286,0.4,4.0,5.0,0
20.14421573855011,0.0,0.0,0.0,0.47058823529411764,0.4,5.0,5.0,0
19.82658849682808,0.0,0.0,0.0,0.40740740740740744,0.4,6.0,5.0,0
8.427166440165049,0.0,1.0,1.0,0.30000000000000004,0.0,16.0,5.0,1
17.65285932432702,0.0,0.0,1.0,0.31746031746031744,0.4,9.0,5.0,0
17.47257197293928,0.0,1.0,1.0,0.15139442231075695,0.8,46.0,5.0,0
17.23799438564479,0.0,1.0,1.0,0.4054054054054054,0.6,12.0,5.0,0
18.32096490851002,0.0,1.0,1.0,0.3137254901960784,1.0,16.0,4.0,1
22.41869516781578,0.0,1.0,0.0,0.3191489361702128,0.75,15.0,4.0,0
21.316369807914526,0.0,1.0,0.0,0.3058823529411765,0.5,11.0,4.0,0
19.539616020101683,0.0,1.0,1.0,0.3516483516483516,0.75,15.0,4.0,0
28.400538825122617,0.0,0.0,1.0,0.6133333333333333,0.8,10.0,5.0,1
30.93882320319179,0.0,0.0,1.0,0.5679012345679013,0.8,12.0,5.0,0
22.35295473931206,1.0,0.0,1.0,0.4444444444444444,0.4,9.0,5.0,0
21.964530786304497,0.0,0.0,1.0,0.4565217391304348,0.6,14.0,5.0,0
12.923460722487278,1.0,0.0,1.0,0.3125,0.5,11.0,2.0,1
10.984327096839918,1.0,0.0,1.0,0.40816326530612246,0.5,6.0,2.0,0
10.895630700324697,1.0,0.0,1.0,0.5405405405405406,0.5,4.0,2.0,0
10.808355243764945,0.0,0.0,1.0,0.5416666666666667,0.5,7.0,2.0,0
20.16267766742893,1.0,0.0,1.0,0.4247787610619469,0.6666666666666666,16.0,6.0,1
20.444293964364256,0.0,0.0,1.0,0.45070422535211263,0.5,8.0,6.0,0
19.553625576347496,0.0,0.0,1.0,0.368,0.6666666666666666,17.0,6.0,0
17.829186861481496,0.0,0.0,1.0,0.5079365079365079,0.5,7.0,6.0,0
12.382756104986832,1.0,1.0,1.0,0.4590163934426229,0.25,7.0,4.0,1
15.767259342097754,1.0,0.0,1.0,0.36,0.25,6.0,4.0,0
15.595668536781844,0.0,0.0,1.0,0.36734693877551017,0.25,6.0,4.0,0
14.263245423781708,1.0,0.0,1.0,0.5079365079365079,0.25,6.0,4.0,0
0.0,0.0,0.0,0.0,0.1351351351351351,0.0,15.0,2.0,1
12.95583446636997,0.0,0.0,1.0,0.18867924528301883,0.5,9.0,2.0,0
12.412399132802378,0.0,0.0,1.0,0.27450980392156865,0.5,10.0,2.0,0
12.344067955571193,0.0,0.0,1.0,0.30000000000000004,0.5,9.0,2.0,0
3.5391081594699556,0.0,1.0,1.0,0.4651162790697675,0.0,5.0,3.0,1
15.109660055553512,1.0,0.0,1.0,0.43999999999999995,0.3333333333333333,7.0,3.0,0
13.822761920658769,0.0,0.0,1.0,0.2909090909090909,0.3333333333333333,8.0,3.0,0
13.68552559484268,1.0,0.0,1.0,0.41666666666666663,0.3333333333333333,6.0,3.0,0
49.146010862093014,1.0,0.0,1.0,0.7384615384615385,0.7142857142857143,9.0,7.0,1
51.3877209096605,1.0,0.0,1.0,0.7384615384615385,0.7142857142857143,8.0,7.0,0
47.7571882113526,0.0,0.0,1.0,0.6666666666666667,0.7142857142857143,10.0,7.0,0
43.971778959059165,0.0,0.0,1.0,0.5070422535211268,0.42857142857142855,8.0,7.0,0
0.0,1.0,0.0,1.0,0.4390243902439024,0.0,5.0,2.0,1
10.662572776206936,0.0,0.0,1.0,0.38888888888888884,0.5,4.0,2.0,0
10.662572776206936,1.0,0.0,1.0,0.3728813559322034,0.5,7.0,2.0,0
10.553071632833435,1.0,0.0,1.0,0.4242424242424242,0.5,4.0,2.0,0
10.409027826994766,0.0,1.0,1.0,0.3076923076923077,0.6666666666666666,12.0,3.0,1
22.521414475656314,1.0,1.0,1.0,0.28888888888888886,1.0,15.0,3.0,0
21.325620090904152,1.0,1.0,1.0,0.28260869565217395,1.0,15.0,3.0,0
12.768784954322795,0.0,1.0,0.0,0.26530612244897955,0.6666666666666666,13.0,3.0,0
22.752476510111947,1.0,0.0,1.0,0.5753424657534247,0.75,11.0,4.0,1
17.4555975611717,1.0,0.0,1.0,0.3278688524590164,0.5,8.0,4.0,0
16.655432466345133,1.0,0.0,1.0,0.45614035087719296,0.5,7.0,4.0,0
16.147508267980133,1.0,0.0,1.0,0.4814814814814815,0.5,6.0,4.0,0
8.379935740705928,1.0,0.0,1.0,0.31999999999999995,0.25,6.0,4.0,1
12.421071647660959,1.0,1.0,1.0,0.4,0.5,8.0,4.0,0
12.37400721262079,1.0,1.0,1.0,0.33333333333333337,0.5,8.0,4.0,0
12.338194308885459,1.0,1.0,1.0,0.3214285714285714,0.5,8.0,4.0,0
10.905016782797896,1.0,0.0,1.0,0.4918032786885246,0.25,10.0,4.0,1
13.633569228483223,1.0,0.0,1.0,0.33333333333333337,0.25,7.0,4.0,0
12.68168735267406,1.0,0.0,1.0,0.3137254901960784,0.25,8.0,4.0,0
12.028193586537792,1.0,0.0,1.0,0.2962962962962963,0.25,10.0,4.0,0
10.37713115517615,0.0,0.0,1.0,0.4285714285714286,0.2,5.0,5.0,1
39.648348734829284,1.0,0.0,1.0,0.4727272727272728,0.6,8.0,5.0,0
13.490709302638233,0.0,0.0,1.0,0.2962962962962963,0.2,8.0,5.0,0
12.11523832376131,0.0,0.0,1.0,0.3728813559322034,0.2,10.0,5.0,0
14.864379555377296,1.0,0.0,1.0,0.4516129032258065,0.2857142857142857,8.0,7.0,1
32.61277887045982,1.0,0.0,0.0,0.5679012345679013,0.5714285714285714,13.0,7.0,0
32.31867520437166,1.0,0.0,0.0,0.5176470588235293,0.5714285714285714,13.0,7.0,0
31.74609938974338,1.0,0.0,0.0,0.5111111111111111,0.5714285714285714,13.0,7.0,0
25.655919983611852,1.0,0.0,1.0,0.48,0.75,8.0,4.0,1
