brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
0.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,0.0,6.3032243129745895,0.07692307692307693,0.23076923076923078,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,0.0,6.184184214972643,0.07692307692307693,0.225,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,11.0,0.0,6.175921630855724,0.08333333333333333,0.22535211267605634,0
1.0,0.0,1.0,2.0,0.4,1.0,5.0,10.0,1.0,19.173611160473186,0.15384615384615385,0.25396825396825395,1
0.0,0.0,1.0,2.0,0.4,1.0,5.0,12.0,1.0,18.918411780854967,0.13333333333333333,0.2222222222222222,0
0.0,0.0,1.0,3.0,0.6,1.0,5.0,12.0,1.0,14.972597893344208,0.21428571428571427,0.3235294117647059,0
1.0,0.0,1.0,1.0,0.2,1.0,5.0,9.0,1.0,14.883749200269909,0.07692307692307693,0.3157894736842105,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,10.0,1.0,6.702937878348013,0.08333333333333333,0.30985915492957744,1
1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,11.788616284017497,0.0,0.36363636363636365,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,9.541039123685783,0.0,0.2222222222222222,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,9.541039123685783,0.0,0.2545454545454545,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,9.0,1.0,8.124656279632053,0.08333333333333333,0.3384615384615385,1
0.0,0.0,0.0,1.0,0.25,0.0,4.0,7.0,1.0,13.41019017460575,0.1,0.2692307692307692,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,5.0,1.0,12.17108955024975,0.125,0.358974358974359,0
0.0,0.0,0.0,1.0,0.25,0.0,4.0,7.0,1.0,11.5392401213931,0.1,0.2692307692307692,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,0.0,19.298614623886195,0.21428571428571427,0.37777777777777777,1
0.0,0.0,1.0,2.0,0.5,1.0,4.0,12.0,0.0,11.692230275005594,0.14285714285714285,0.325,0
0.0,0.0,1.0,2.0,0.5,1.0,4.0,16.0,0.0,11.649042245416755,0.1111111111111111,0.24299065420560748,0
0.0,0.0,1.0,2.0,0.5,1.0,4.0,13.0,0.0,11.603820917271861,0.13333333333333333,0.2826086956521739,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,7.0,0.0,7.598806801059233,0.09090909090909091,0.16129032258064516,1
0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,10.194276683498117,0.0,0.26506024096385544,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,8.0,0.0,9.945789030790488,0.08333333333333333,0.30303030303030304,0
0.0,0.0,0.0,1.0,0.2,0.0,5.0,6.0,0.0,9.554576705850543,0.1,0.17857142857142858,0
1.0,0.0,1.0,1.0,0.16666666666666666,0.0,6.0,10.0,1.0,9.362420203821271,0.06666666666666667,0.3076923076923077,1
0.0,0.0,0.0,1.0,0.16666666666666666,0.0,6.0,13.0,1.0,11.73469456691727,0.05555555555555555,0.28888888888888886,0
1.0,0.0,0.0,1.0,0.16666666666666666,0.0,6.0,5.0,1.0,11.262660342085985,0.1,0.3137254901960784,0
1.0,0.0,1.0,1.0,0.16666666666666666,0.0,6.0,11.0,1.0,11.08101121874584,0.0625,0.2857142857142857,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.2962962962962963,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.11428571428571428,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.024691358024691357,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,1.0,5.556745487164191,0.07692307692307693,0.208955223880597,1
1.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,9.589985329411922,0.09090909090909091,0.21052631578947367,0
1.0,0.0,0.0,1.0,0.5,1.0,2.0,12.0,1.0,9.391539285781887,0.07692307692307693,0.17857142857142858,0
0.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,8.763624292321573,0.09090909090909091,0.22641509433962265,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,16.483148024366997,0.375,0.6206896551724138,1
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,17.640989846497973,0.375,0.6666666666666666,0
1.0,0.0,0.0,3.0,0.75,1.0,4.0,10.0,1.0,17.037207273270145,0.2727272727272727,0.5070422535211268,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,16.75545764111661,0.375,0.6206896551724138,0
1.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,9.0,1.0,11.716168476515898,0.2,0.35294117647058826,1
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,6.0,1.0,10.485728585084722,0.125,0.3181818181818182,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,5.6977471111017355,0.16666666666666666,0.45161290322580644,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,5.6977471111017355,0.16666666666666666,0.36363636363636365,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.029411764705882353,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.03278688524590164,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.03278688524590164,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.025,0
1.0,0.0,0.0,1.0,0.2,0.0,5.0,14.0,1.0,8.47430847402962,0.05555555555555555,0.21505376344086022,1
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,20.486271280162285,0.2857142857142857,0.38235294117647056,0
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,20.110033497322128,0.2857142857142857,0.35135135135135137,0
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,19.747365977656834,0.2857142857142857,0.3333333333333333,0
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,7.0,1.0,19.17602596963186,0.25,0.2553191489361702,1
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,13.0,1.0,18.012675221822345,0.14285714285714285,0.22535211267605634,0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,13.012833274230413,0.0,0.13043478260869565,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,13.012833274230413,0.0,0.16666666666666666,0
1.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,6.0,1.0,13.11320688297754,0.2857142857142857,0.5365853658536586,1
