brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,4.0,0.0,12.978503269308169,0.16666666666666666,0.3076923076923077,0
1.0,0.0,0.0,1.0,0.5,1.0,2.0,11.0,1.0,8.813058758330287,0.08333333333333333,0.21052631578947367,1
0.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,13.393693737282796,0.1111111111111111,0.2553191489361702,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,8.0,1.0,13.187338889644462,0.1111111111111111,0.3111111111111111,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,1.0,12.604740249266877,0.07692307692307693,0.24561403508771928,0
1.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.19607843137254902,1
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,7.0,1.0,14.86496532424578,0.1111111111111111,0.16326530612244897,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,7.0,1.0,12.294394396107027,0.1111111111111111,0.35555555555555557,0
0.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,8.0,1.0,11.775022061339078,0.1,0.36,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,22.775853148494758,0.16666666666666666,0.4444444444444444,1
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,7.0,1.0,16.27294480899174,0.1111111111111111,0.3793103448275862,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,6.0,1.0,15.447499144428459,0.125,0.375,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,14.059766705742314,0.0,0.1935483870967742,0
0.0,1.0,1.0,1.0,0.25,1.0,4.0,7.0,1.0,14.60161906914817,0.1,0.5,1
1.0,0.0,0.0,1.0,0.25,1.0,4.0,6.0,1.0,16.941656853379218,0.1111111111111111,0.2641509433962264,0
0.0,0.0,0.0,1.0,0.25,1.0,4.0,9.0,1.0,15.354431454586855,0.08333333333333333,0.30303030303030304,0
1.0,1.0,1.0,1.0,0.25,1.0,4.0,6.0,1.0,14.5848187816582,0.1111111111111111,0.41509433962264153,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.25,1
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,12.0,1.0,16.99815299581325,0.07142857142857142,0.19753086419753085,0
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,7.0,1.0,13.740703480798928,0.25,0.5909090909090909,0
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,9.0,1.0,13.562761109603704,0.2,0.4262295081967213,0
0.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,14.0,1.0,17.966452004238505,0.13333333333333333,0.25316455696202533,1
0.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,14.0,1.0,16.671966121599507,0.13333333333333333,0.2564102564102564,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,7.0,1.0,13.173940234848828,0.1111111111111111,0.37209302325581395,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,11.279805811238857,0.16666666666666666,0.4827586206896552,0
0.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,0.0,23.746626898809176,0.18181818181818182,0.25925925925925924,1
0.0,0.0,0.0,1.0,0.5,0.0,2.0,6.0,0.0,13.041387747550749,0.14285714285714285,0.2222222222222222,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,6.0,0.0,12.64162264750315,0.14285714285714285,0.22857142857142856,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,12.0,0.0,11.911370570067406,0.07692307692307693,0.13793103448275862,0
0.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,1.0,17.63560896143116,0.18181818181818182,0.2903225806451613,1
1.0,0.0,0.0,1.0,0.5,0.0,2.0,11.0,1.0,15.775590559224991,0.08333333333333333,0.15384615384615385,0
0.0,0.0,0.0,2.0,1.0,1.0,2.0,11.0,1.0,15.66137187030629,0.18181818181818182,0.2903225806451613,0
0.0,0.0,0.0,1.0,0.5,0.0,2.0,13.0,1.0,15.444114487740917,0.07142857142857142,0.14925373134328357,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,5.568268010160959,0.0,0.19230769230769232,1
0.0,0.0,0.0,1.0,0.5,0.0,2.0,10.0,1.0,9.026075743012534,0.09090909090909091,0.2641509433962264,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,5.0,1.0,8.864763829705174,0.16666666666666666,0.3333333333333333,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,4.0,1.0,8.864763829705174,0.2,0.25,0
0.0,1.0,1.0,1.0,0.5,1.0,2.0,4.0,1.0,12.836794522505235,0.2,0.5714285714285714,1
1.0,1.0,1.0,1.0,0.5,1.0,2.0,7.0,1.0,13.82069096959932,0.125,0.3684210526315789,0
1.0,1.0,1.0,1.0,0.5,1.0,2.0,5.0,1.0,13.815902999705463,0.16666666666666666,0.4117647058823529,0
1.0,0.0,0.0,1.0,0.5,0.0,2.0,6.0,1.0,13.615469044610476,0.14285714285714285,0.34146341463414637,0
1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.08888888888888889,1
0.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,7.0,1.0,17.1887721243328,0.25,0.52,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,8.0,1.0,14.900671737443949,0.1,0.21428571428571427,0
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,10.0,1.0,14.28329282636918,0.08333333333333333,0.17647058823529413,0
0.0,0.0,1.0,2.0,0.5,1.0,4.0,13.0,1.0,10.997277008328922,0.13333333333333333,0.22727272727272727,1
1.0,0.0,1.0,3.0,0.75,1.0,4.0,16.0,1.0,18.475744121140977,0.17647058823529413,0.2,0
0.0,0.0,1.0,3.0,0.75,1.0,4.0,13.0,1.0,18.19656153279194,0.21428571428571427,0.23809523809523808,0
1.0,0.0,1.0,3.0,0.75,1.0,4.0,14.0,1.0,18.078257813152913,0.2,0.24691358024691357,0
0.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,10.0,1.0,23.493103171481227,0.18181818181818182,0.3384615384615385,1
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,6.0,1.0,25.59689755217303,0.2857142857142857,0.5116279069767442,0
0.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,7.0,1.0,23.79829659371723,0.25,0.41509433962264153,0
1.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,9.0,1.0,22.97580569395243,0.2,0.4583333333333333,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.19230769230769232,1
1.0,0.0,0.0,1.0,0.25,0.0,4.0,8.0,1.0,11.769991992321259,0.09090909090909091,0.3137254901960784,0
1.0,0.0,0.0,1.0,0.25,0.0,4.0,6.0,1.0,11.419930351052857,0.1111111111111111,0.358974358974359,0
0.0,0.0,0.0,1.0,0.25,0.0,4.0,8.0,1.0,11.419930351052857,0.09090909090909091,0.3018867924528302,0
1.0,0.0,0.0,4.0,1.0,1.0,4.0,6.0,1.0,32.710268439572005,0.6666666666666666,0.75,1
0.0,0.0,0.0,3.0,0.75,1.0,4.0,12.0,1.0,21.160518129301735,0.23076923076923078,0.4473684210526316,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,10.0,1.0,21.01181657061117,0.2727272727272727,0.4722222222222222,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,10.0,1.0,20.587748251736517,0.2727272727272727,0.5079365079365079,0
1.0,0.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,23.64367342427937,0.75,0.6470588235294118,1
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,5.0,1.0,14.133503499336909,0.3333333333333333,0.45,0
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,6.0,1.0,13.863435592583102,0.2857142857142857,0.3829787234042553,0
1.0,0.0,1.0,2.0,0.6666666666666666,1.0,3.0,5.0,1.0,12.535676672492373,0.3333333333333333,0.5,0
