bm25_score,brand_match,cat_match,digit_match,levenshtein,token_overlap_ratio,title_len,query_len,label,qid
20.874703203017425,0.0,1.0,1.0,0.5185185185185186,0.5,12.0,4.0,0,1355
20.22172335631826,0.0,1.0,1.0,0.4883720930232558,0.5,12.0,4.0,0,1355
17.214769239664427,1.0,0.0,1.0,0.4,0.25,9.0,4.0,0,1355
17.700185475151564,1.0,0.0,1.0,0.4482758620689655,0.5,10.0,4.0,1,1356
10.988766988428438,1.0,0.0,1.0,0.32432432432432434,0.25,4.0,4.0,0,1356
10.63094868095222,0.0,0.0,1.0,0.3829787234042553,0.25,6.0,4.0,0,1356
10.545105749361992,0.0,0.0,1.0,0.36,0.25,6.0,4.0,0,1356
7.82436107720786,0.0,0.0,1.0,0.4375,0.25,8.0,4.0,1,1357
13.564813822989638,0.0,0.0,1.0,0.2912621359223301,0.5,18.0,4.0,0,1357
10.150937789245486,0.0,0.0,1.0,0.3529411764705882,0.25,10.0,4.0,0,1357
10.03831536499417,1.0,0.0,1.0,0.5641025641025641,0.25,4.0,4.0,0,1357
3.5932428192021217,1.0,0.0,1.0,0.15384615384615385,0.25,6.0,4.0,1,1358
9.928472874663889,0.0,0.0,1.0,0.23809523809523814,0.5,6.0,4.0,0,1358
9.881310055582102,0.0,0.0,1.0,0.13636363636363635,0.5,17.0,4.0,0,1358
9.611748468800226,0.0,0.0,1.0,0.25531914893617025,0.5,7.0,4.0,0,1358
12.412399132802378,0.0,0.0,1.0,0.25,0.3333333333333333,10.0,3.0,1,1359
21.018260017617582,0.0,1.0,1.0,0.4782608695652174,0.6666666666666666,5.0,3.0,0,1359
14.112929922310228,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,1359
12.5894800157441,0.0,1.0,1.0,0.29166666666666663,0.3333333333333333,6.0,3.0,0,1359
5.110736773056943,0.0,1.0,1.0,0.2702702702702703,0.0,7.0,2.0,1,1360
10.849489655154157,0.0,0.0,1.0,0.21333333333333337,0.5,14.0,2.0,0,1360
10.76303653711836,0.0,1.0,1.0,0.38888888888888884,0.5,6.0,2.0,0,1360
10.67682317750823,0.0,1.0,1.0,0.4117647058823529,0.5,6.0,2.0,0,1360
24.60840657421054,0.0,1.0,1.0,0.7073170731707317,0.3333333333333333,9.0,6.0,1,1361
30.59610237851064,0.0,1.0,1.0,0.6823529411764706,0.6666666666666666,11.0,6.0,0,1361
30.01120137127829,0.0,1.0,1.0,0.7222222222222222,0.5,8.0,6.0,0,1361
29.263321920243005,0.0,1.0,1.0,0.6835443037974683,0.5,10.0,6.0,0,1361
0.0,0.0,1.0,1.0,0.275,0.0,14.0,2.0,1,1362
0.0,0.0,0.0,1.0,0.2033898305084746,0.0,9.0,2.0,0,1362
0.0,0.0,0.0,1.0,0.21505376344086025,0.0,17.0,2.0,0,1362
0.0,0.0,0.0,1.0,0.17500000000000004,0.0,14.0,2.0,0,1362
13.243363435867346,1.0,1.0,1.0,0.5,0.2,8.0,5.0,1,1363
17.34853269032414,1.0,0.0,1.0,0.5,0.4,6.0,5.0,0,1363
15.755187650282785,1.0,0.0,1.0,0.4285714285714286,0.2,7.0,5.0,0,1363
15.203766324388457,1.0,0.0,1.0,0.37209302325581395,0.2,5.0,5.0,0,1363
35.009401792690284,1.0,1.0,1.0,0.2894736842105263,0.5,13.0,4.0,1,1364
22.72824284822966,0.0,1.0,1.0,0.3466666666666667,0.5,10.0,4.0,0,1364
22.671693353956268,0.0,1.0,1.0,0.27692307692307694,0.5,8.0,4.0,0,1364
22.292315058418854,1.0,1.0,1.0,0.26315789473684215,0.0,4.0,4.0,0,1364
24.56400591112164,1.0,0.0,1.0,0.4864864864864865,1.0,7.0,2.0,1,1365
12.576723235867577,0.0,1.0,0.0,0.28,0.5,9.0,2.0,0,1365
12.523589927003345,1.0,1.0,0.0,0.196078431372549,0.5,8.0,2.0,0,1365
12.184040251207348,1.0,1.0,0.0,0.2264150943396226,0.5,10.0,2.0,0,1365
16.74259858395966,1.0,0.0,1.0,0.7333333333333334,0.75,7.0,4.0,1,1366
17.461088715892625,1.0,0.0,1.0,0.6909090909090909,0.75,7.0,4.0,0,1366
17.091807515067625,1.0,0.0,1.0,0.6785714285714286,0.75,7.0,4.0,0,1366
16.811081552235823,1.0,0.0,1.0,0.5,0.75,10.0,4.0,0,1366
0.0,0.0,0.0,1.0,0.2545454545454545,0.0,6.0,6.0,1,1367
15.633176343458608,0.0,0.0,1.0,0.20408163265306123,0.16666666666666666,4.0,6.0,0,1367
12.444590996565413,0.0,0.0,1.0,0.2647058823529411,0.16666666666666666,7.0,6.0,0,1367
12.092015450835099,0.0,0.0,1.0,0.22988505747126442,0.16666666666666666,11.0,6.0,0,1367
0.0,1.0,0.0,1.0,0.4,0.0,9.0,7.0,1,1368
19.519501520583525,0.0,0.0,1.0,0.3414634146341463,0.2857142857142857,10.0,7.0,0,1368
18.96432360035276,0.0,0.0,1.0,0.3846153846153846,0.2857142857142857,10.0,7.0,0,1368
16.466967748878098,0.0,0.0,1.0,0.36363636363636365,0.2857142857142857,8.0,7.0,0,1368
15.522167102623857,1.0,0.0,1.0,0.5416666666666667,0.6666666666666666,6.0,3.0,1,1369
16.638568494030082,1.0,0.0,1.0,0.42105263157894735,0.6666666666666666,4.0,3.0,0,1369
15.374987395840211,1.0,0.0,1.0,0.3913043478260869,0.6666666666666666,7.0,3.0,0,1369
15.374987395840211,1.0,0.0,1.0,0.30508474576271183,0.6666666666666666,8.0,3.0,0,1369
10.476203233360646,1.0,0.0,1.0,0.8,0.6666666666666666,4.0,3.0,1,1370
